order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep,brand_name
55,Chanel May,Garden City,NY,2/4/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
56,Nathaniel Davidson,Rome,NY,2/4/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
57,Dalia Carson,Rochester,NY,2/4/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
57,Dalia Carson,Rochester,NY,2/4/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
57,Dalia Carson,Rochester,NY,2/4/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
58,Tiana Henderson,Franklin Square,NY,2/5/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
58,Tiana Henderson,Franklin Square,NY,2/5/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
58,Tiana Henderson,Franklin Square,NY,2/5/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,2/5/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
59,Rodney Odom,Richmond Hill,NY,2/5/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,2/5/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Ritchey
60,Joesph Delacruz,Atwater,CA,2/6/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
60,Joesph Delacruz,Atwater,CA,2/6/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
60,Joesph Delacruz,Atwater,CA,2/6/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
60,Joesph Delacruz,Atwater,CA,2/6/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
61,Mark Garrett,Monroe,NY,2/6/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
61,Mark Garrett,Monroe,NY,2/6/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
61,Mark Garrett,Monroe,NY,2/6/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Heller
62,Denis Logan,Ridgecrest,CA,2/7/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
62,Denis Logan,Ridgecrest,CA,2/7/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
62,Denis Logan,Ridgecrest,CA,2/7/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
63,Dann Huff,Huntington Station,NY,2/7/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
63,Dann Huff,Huntington Station,NY,2/7/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
63,Dann Huff,Huntington Station,NY,2/7/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
64,Corine Stuart,Clifton Park,NY,2/7/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,2/7/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,2/7/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,2/7/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
65,Serafina Clemons,Shirley,NY,2/8/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
66,Susannah Fields,Far Rockaway,NY,2/9/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
66,Susannah Fields,Far Rockaway,NY,2/9/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
66,Susannah Fields,Far Rockaway,NY,2/9/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Ritchey
67,Lazaro Moran,Sugar Land,TX,2/9/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas,Electra
67,Lazaro Moran,Sugar Land,TX,2/9/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Kali Vargas,Electra
67,Lazaro Moran,Sugar Land,TX,2/9/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Electra
67,Lazaro Moran,Sugar Land,TX,2/9/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,Heller
67,Lazaro Moran,Sugar Land,TX,2/9/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Pure Cycles
68,Kristen Alvarez,Bronx,NY,2/10/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
68,Kristen Alvarez,Bronx,NY,2/10/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
69,Ophelia Decker,New Windsor,NY,2/10/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
69,Ophelia Decker,New Windsor,NY,2/10/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Heller
69,Ophelia Decker,New Windsor,NY,2/10/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
70,Cleotilde Booth,Sugar Land,TX,2/11/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
70,Cleotilde Booth,Sugar Land,TX,2/11/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Pure Cycles
70,Cleotilde Booth,Sugar Land,TX,2/11/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Surly
71,Cathey Lamb,Bayside,NY,2/11/2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
71,Cathey Lamb,Bayside,NY,2/11/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
71,Cathey Lamb,Bayside,NY,2/11/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
72,Cesar Wilkins,San Diego,CA,2/12/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
72,Cesar Wilkins,San Diego,CA,2/12/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
72,Cesar Wilkins,San Diego,CA,2/12/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Pure Cycles
73,Gabriel Wagner,Ballston Spa,NY,2/12/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
73,Gabriel Wagner,Ballston Spa,NY,2/12/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
73,Gabriel Wagner,Ballston Spa,NY,2/12/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
73,Gabriel Wagner,Ballston Spa,NY,2/12/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
73,Gabriel Wagner,Ballston Spa,NY,2/12/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
74,Mariela Huffman,Garden City,NY,2/13/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
74,Mariela Huffman,Garden City,NY,2/13/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
75,Euna Lopez,Carmel,NY,2/14/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
75,Euna Lopez,Carmel,NY,2/14/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
75,Euna Lopez,Carmel,NY,2/14/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
76,Genoveva Baldwin,Port Washington,NY,2/16/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
76,Genoveva Baldwin,Port Washington,NY,2/16/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Heller
76,Genoveva Baldwin,Port Washington,NY,2/16/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
77,Rochelle Ward,Glendora,CA,2/16/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
77,Rochelle Ward,Glendora,CA,2/16/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
77,Rochelle Ward,Glendora,CA,2/16/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
77,Rochelle Ward,Glendora,CA,2/16/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
78,Trinidad Chapman,Ronkonkoma,NY,2/16/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
78,Trinidad Chapman,Ronkonkoma,NY,2/16/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
78,Trinidad Chapman,Ronkonkoma,NY,2/16/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
78,Trinidad Chapman,Ronkonkoma,NY,2/16/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
79,Ellena Clements,Santa Monica,CA,2/17/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
79,Ellena Clements,Santa Monica,CA,2/17/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Pure Cycles
79,Ellena Clements,Santa Monica,CA,2/17/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Surly
79,Ellena Clements,Santa Monica,CA,2/17/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano,Trek
80,Jeannie Wilcox,Franklin Square,NY,2/17/2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
80,Jeannie Wilcox,Franklin Square,NY,2/17/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
80,Jeannie Wilcox,Franklin Square,NY,2/17/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
81,Max Charles,Glen Cove,NY,2/17/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
81,Max Charles,Glen Cove,NY,2/17/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
81,Max Charles,Glen Cove,NY,2/17/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
82,Bronwyn Vargas,New Windsor,NY,2/18/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
82,Bronwyn Vargas,New Windsor,NY,2/18/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
83,Gertrude Terry,Upland,CA,2/19/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
83,Gertrude Terry,Upland,CA,2/19/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Surly
84,Christia Wilkins,Woodside,NY,2/20/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
84,Christia Wilkins,Woodside,NY,2/20/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
85,Aaron Knapp,Yonkers,NY,2/20/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
85,Aaron Knapp,Yonkers,NY,2/20/2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
86,Lavette Wright,Ronkonkoma,NY,2/21/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
86,Lavette Wright,Ronkonkoma,NY,2/21/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
86,Lavette Wright,Ronkonkoma,NY,2/21/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
86,Lavette Wright,Ronkonkoma,NY,2/21/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,Trek
87,Rosa Kinney,Brooklyn,NY,2/21/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
87,Rosa Kinney,Brooklyn,NY,2/21/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
88,Rodolfo Buck,Shirley,NY,2/21/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
88,Rodolfo Buck,Shirley,NY,2/21/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
88,Rodolfo Buck,Shirley,NY,2/21/2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
89,Calandra Stanton,Lake Jackson,TX,2/21/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,Heller
89,Calandra Stanton,Lake Jackson,TX,2/21/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,Surly
90,Romaine Haley,Ithaca,NY,2/23/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
90,Romaine Haley,Ithaca,NY,2/23/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
91,Catrice Hicks,San Pablo,CA,2/25/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
91,Catrice Hicks,San Pablo,CA,2/25/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
91,Catrice Hicks,San Pablo,CA,2/25/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
91,Catrice Hicks,San Pablo,CA,2/25/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,Surly
92,Kimberli Cline,Centereach,NY,2/25/2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
93,Cindie Franklin,Lawndale,CA,2/26/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
93,Cindie Franklin,Lawndale,CA,2/26/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
93,Cindie Franklin,Lawndale,CA,2/26/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Pure Cycles
93,Cindie Franklin,Lawndale,CA,2/26/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Ritchey
93,Cindie Franklin,Lawndale,CA,2/26/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,Surly
94,Thurman Ellis,Pleasanton,CA,2/27/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
94,Thurman Ellis,Pleasanton,CA,2/27/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
94,Thurman Ellis,Pleasanton,CA,2/27/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,Surly
94,Thurman Ellis,Pleasanton,CA,2/27/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
95,Casey Gill,Port Washington,NY,2/27/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
95,Casey Gill,Port Washington,NY,2/27/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
95,Casey Gill,Port Washington,NY,2/27/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
95,Casey Gill,Port Washington,NY,2/27/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
96,Keitha Black,Lindenhurst,NY,2/27/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
96,Keitha Black,Lindenhurst,NY,2/27/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
97,Alpha King,Rockville Centre,NY,2/28/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
97,Alpha King,Rockville Centre,NY,2/28/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
97,Alpha King,Rockville Centre,NY,2/28/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Ritchey
97,Alpha King,Rockville Centre,NY,2/28/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
98,Leticia Snyder,Pittsford,NY,2/28/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
98,Leticia Snyder,Pittsford,NY,2/28/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
98,Leticia Snyder,Pittsford,NY,2/28/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
98,Leticia Snyder,Pittsford,NY,2/28/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
99,Rikki Morrow,Fort Worth,TX,2/29/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
99,Rikki Morrow,Fort Worth,TX,2/29/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
99,Rikki Morrow,Fort Worth,TX,2/29/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
99,Rikki Morrow,Fort Worth,TX,2/29/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,Electra
99,Rikki Morrow,Fort Worth,TX,2/29/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Trek
100,Luke Kramer,Bethpage,NY,3/1/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
100,Luke Kramer,Bethpage,NY,3/1/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
100,Luke Kramer,Bethpage,NY,3/1/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
100,Luke Kramer,Bethpage,NY,3/1/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
100,Luke Kramer,Bethpage,NY,3/1/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
101,Katheleen Marks,Longview,TX,3/1/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Electra
102,Trisha Johnson,Lancaster,NY,3/2/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
102,Trisha Johnson,Lancaster,NY,3/2/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
103,Brigida Larson,Canyon Country,CA,3/3/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
103,Brigida Larson,Canyon Country,CA,3/3/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Pure Cycles
103,Brigida Larson,Canyon Country,CA,3/3/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Pure Cycles
103,Brigida Larson,Canyon Country,CA,3/3/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Surly
103,Brigida Larson,Canyon Country,CA,3/3/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
104,Latasha Hays,Buffalo,NY,3/3/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
104,Latasha Hays,Buffalo,NY,3/3/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
105,Vikki Erickson,Kingston,NY,3/3/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
105,Vikki Erickson,Kingston,NY,3/3/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
105,Vikki Erickson,Kingston,NY,3/3/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,Trek
106,Valery Saunders,Victoria,TX,3/4/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
106,Valery Saunders,Victoria,TX,3/4/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Pure Cycles
107,Kiara Deleon,Anaheim,CA,3/6/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
107,Kiara Deleon,Anaheim,CA,3/6/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Pure Cycles
108,Robby Sykes,Hempstead,NY,3/6/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
